Gene	log2FC
Map7d1	0.0400247819730826
Map7d2	0.037961813667402
Map9	0.107324335583186
Mapk1	0.116377432881007
Mapk10	0.0247086216658658
Mapk11	0.585531468612576
Mapk12	0.0668977507541051
Mapk13	0.416074611542972
Mapk14	0.0972718038528244
Mapk15	0.165848859168815
Mapk1ip1	0.0455401695570563
Mapk1ip1l	0.107738610579092
Mapk3	0.245426512138606
Mapk4	0.352101293382092
Mapk6	0.459221729994748
Mapk7	0.31711922161818
Mapk8	0.0102616672210978
Mapk8ip1	0.171189696951579
Mapk8ip2	0.0541126244413412
Mapk8ip3	0.0794044611895739
Mapk9	0.143140467444578
Mapkap1	0.0297671330975149
Mapkapk2	0.0990410882568336
Mapkapk3	0.115430836783203
Mapkapk5	0.0794589617463064
Mapkbp1	0.174558903141313
Mapre1	0.0301216667425646
Mapre2	0.155791418990939
Mapre3	0.0750548489511242
Mapt	0.0443428610173182
Marc2	0.117033549909054
March1	0.235060417195389
March10	0.465762888395369
March11	0.301805564860391
March2	0.0375445725333892
March3	0.0135280054795719
March4	0.211991675483788
March5	0.0618115445253684
March6	0.0739410141724495
March7	0.168591501537378
March8	0.00396336357214899
March9	0.482001463933611
Marcks	0.0259561241961999
Marcksl1	0.201420208816446
Marf1	0.215273574282875
Mark1	0.0697433348421326
Mark2	0.051620621218464
Mark3	0.0834302896114041
Mark4	0.107739024534952
Mars	0.0605057352210938
Mars2	0.124841522318803
Marveld1	0.171215567381228
Marveld2	0.0457212159470581
Mas1	0.105801976471275
Masp1	0.0254163411008514
Masp2	0.526625210054316
Mast1	0.203949192223539
Mast2	0.25114436091565
Mast3	0.439822015734613
Mast4	0.0169276881159002
Mastl	0.801288875978085
Mat2a	0.499665979193884
Mat2b	0.382799831045306
Matk	0.0470279444539852
Matn2	0.225426215624615
Matn4	0.179736888495534
Matr3	0.000575472843022951
Mau2	0.114464750303706
Mavs	0.0198042846157733
Max	0.10752092092185
Maz	0.0750705786437873
Mb21d1	0.211001310461234
Mb21d2	0.0406324733123764
Mbd1	0.093691178887811
Mbd2	0.0204433306153264
Mbd3	0.00191968764848838
Mbd4	0.0920160999677924
Mbd5	0.0466626131629546
Mbd6	0.0115929732685363
Mbip	0.230363059925009
Mblac1	0.248784311573925
Mblac2	0.151934242581798
Mbnl1	0.170517641193688
Mbnl2	0.0759145889245261
Mboat1	0.383025835442008
Mboat2	0.0218715790649657
Mboat7	0.0753289208564354
Mbp	0.00671544517436651
Mbtd1	0.0960274740653881
Mbtps1	0.136598827062101
Mbtps2	0.0828017534970273
Mc4r	0.879418761945318
Mcam	0.516889437403161
Mcat	0.225280904815018
Mcc	0.0771588716586162
Mccc1	0.0718460729597039
Mccc1os	0.304360237680882
Mccc2	0.411906987862354
Mcee	0.111094199382392
Mcf2	0.197106032422856
Mcf2l	0.333807032872926
Mcfd2	0.159787549509655
Mchr1	0.0991177873983649
Mcl1	0.322986671883534
Mcm10	0.161876846118776
Mcm2	0.203585912780987
Mcm3	0.0837754159729323
Mcm3ap	0.0380731812856405
Mcm4	0.00234933447175134
Mcm5	0.0166270665166581
Mcm6	0.516252811112909
Mcm7	0.0642965619170068
Mcm8	0.570910661723757
Mcm9	0.392259389956444
Mcmbp	0.0886516585993355
Mcmdc2	0.107365928116738
Mcoln1	0.118378682907187
Mcph1	0.0483031934572935
Mcrs1	0.20269615904896
Mctp1	0.198166686273511
Mctp2	0.195480042217936
Mcts1	0.0281714165312721
Mcts2	0.185404986248832
Mcu	0.0349536252337588
Mcur1	0.135695890509218
Mdc1	0.00974567291579564
Mdfic	0.155159669242914
Mdga1	1.244744530159
Mdga2	0.0178777739057772
Mdh1	0.0473950703743213
Mdh1b	0.394213617107922
Mdh2	0.0721318808935507
Mdk	0.141876044372425
Mdm1	0.346222232475129
Mdm2	0.195773109178848
Mdm4	0.0138057662226885
Mdn1	0.359331984229212
Mdp1	0.170415434095699
Me1	0.0365601059417227
Me2	0.0339513229421806
Me3	0.0241184562175381
Mea1	0.0248984099685634
Meaf6	0.1445224079812
Mecom	0.375044000283989
Mecp2	0.0574326234736979
Mecr	0.0714736114585279
Med1	0.173127915018626
Med10	0.137734980915504
Med11	0.0472036956680451
Med12	0.446915711373879
Med12l	0.0447679632241753
Med13	0.139129173375935
Med13l	0.1611444125224
Med14	0.295854323514074
Med15	0.0470549154398814
Med16	0.159769590438071
Med17	0.000146454889745407
Med18	0.111714034170649
Med19	0.0795298445720993
Med20	0.181353308480277
Med21	0.117856465957376
Med22	0.0198185187075675
Med23	0.121941182270816
Med24	0.0175753737070146
Med25	0.0201072293216633
Med26	0.0119213754136775
Med27	0.0109951027997148
Med28	0.11054010434185
Med29	0.120941352584883
Med30	0.263491129037689
Med31	0.090048305051043
Med4	0.0314828798054503
Med6	0.130813429115932
Med7	0.367495367410592
Med8	0.0430795309184502
Med9	0.0336482354557113
Medag	0.00139158527459848
Mef2a	0.116651186945178
Mef2c	0.332994093536588
Mef2d	0.19289063798549
Meg3	0.0389795937891595
Megf10	0.117519827919859
Megf11	0.350365488005677
Megf6	0.250097673613621
Megf8	0.102605264738953
Megf9	0.237249495467895
Mei1	0.293999979100747
Mei4	0.224167178447723
Meig1	0.635223489415497
Meis1	0.0869085771756346
Meis2	0.042401398626966
Meis3	0.126089204043655
Melk	0.00222395223385743
Memo1	0.087888176664018
Men1	0.0545953601359024
Meox1	0.0375514531748691
Mepce	0.00586575109768184
Mertk	0.504984448927588
Mesdc1	0.138236397783341
Mesdc2	0.00178797857154311
Mesp2	0.341473365105532
Mest	0.294693540327118
Met	0.395350851644703
Metap1	0.0723205391947266
Metap1d	0.054153801273336
Metap2	0.0397840453325884
Metrn	0.0798285294729251
Metrnl	0.560457962460534
Mettl1	0.081647071797661
Mettl10	0.0724399819062991
Mettl11b	0.957509746960198
Mettl13	0.0954760426673329
Mettl14	0.00936015909295218
Mettl15	0.103817187095726
Mettl16	0.610592421796888
Mettl17	0.0412644055843048
Mettl18	0.0889067096522331
Mettl2	0.00593114733392364
Mettl20	0.260663702237016
Mettl21a	0.136857892127747
Mettl22	0.256252866588581
Mettl23	0.200540892062401
Mettl24	0.526261411561551
Mettl25	0.190235279072635
Mettl3	0.361460844844698
Mettl4	0.261031686431118
Mettl5	0.107659241522284
Mettl6	0.124516249169775
Mettl7a1	0.576927016826567
Mettl8	0.112254354738766
Mettl9	0.00901892275816163
Mex3a	0.0836825696360632
Mex3b	0.228609543786363
Mex3c	0.366373301287763
Mex3d	0.0288217152325694
Mfap1a	0.0489094098791449
Mfap1b	0.0134640791400198
Mfap2	0.133113104369011
Mfap3	0.465750340368493
Mfap3l	0.115507131076785
Mfap4	0.249024668167183
Mff	0.000922104915025201
Mfge8	0.0157623818978925
Mfhas1	0.24210427151622
Mfi2	0.327753958338863
Mfn1	0.00346410900599281
Mfn2	0.10899800285006
Mfng	0.0218959047285794
Mfsd1	0.0635814667687313
Mfsd10	0.222216478399877
Mfsd11	0.163371321988958
Mfsd12	0.0211118299408195
Mfsd2a	0.978905466677474
Mfsd2b	0.160844456170522
Mfsd3	0.278994080594051
Mfsd4	0.753330409679735
Mfsd5	0.0343622819568008
Mfsd6	0.0631782036565154
Mfsd7a	0.0593644922411404
Mfsd7b	0.0182594233729576
Mfsd7c	0.241799523413949
Mfsd8	0.308186907131494
Mfsd9	0.14664428087332
Mga	0.13473570448956
Mgat1	0.0346113404879489
Mgat2	0.0343303941165658
Mgat3	0.0612068699045967
Mgat4a	0.0319948900344293
Mgat4b	0.0903240289260809
Mgat4c	0.178136487550918
Mgat5	0.015391921151374
Mgat5b	0.0671944847923331
Mgea5	0.135335778217755
Mgll	0.00405931053005482
Mgme1	0.445140141217657
Mgp	0.00685354920968484
Mgrn1	0.0761879832406036
Mgst1	0.0432697417824175
Mgst3	0.219423778638554
Mia	0.131059153609753
Mia2	0.0248520226155209
Miat	0.204713204762855
Mib1	0.111666024816004
Mib2	0.02959368136223
Mical1	0.13233511035983
Mical2	0.688480260207607
Mical3	0.0603484828094274
Micalcl	0.826714297251781
Micall1	0.0882605657976354
Micall2	0.70811951890761
Micu1	0.0902521812065471
Micu2	0.0521104958617968
Micu3	0.313724760366553
Mid1	0.0536348495989811
Mid1ip1	0.229140759186338
Mid2	0.190961821567285
Midn	0.835804474929617
Mief1	0.155699809267233
Mief2	0.120276337256896
Mien1	0.0861988038615245
Mier1	0.0991422602719858
Mier2	0.0544015731109306
Mier3	0.0226998900811433
Mif	0.00897844347264876
Mif4gd	0.197493883327509
Miip	0.235847256219052
Mill2	0.0754003432540755
Mina	0.0933756612868786
Mink1	0.100162739394964
Minos1	0.0829506853581767
Minpp1	0.000834578538181141
Mios	0.228315467207894
Mipep	0.00353423463045743
Mipol1	0.401575356247644
Mir1188	0.207594881171483
Mir1249	0.175720516061562
Mir128-1	0.58755731337324
Mir1291	0.446964590794287
Mir132	1.4099398376231
Mir138-2	0.233183883229709
Mir143hg	0.00663308028691445
Mir17hg	0.205124149328398
Mir1839	0.0262353729620841
Mir186	0.14852330253853
Mir1898	0.0200675187973414
Mir1943	0.237751704909884
Mir212	1.30066726079945
Mir22hg	0.192274206895287
Mir23b	0.282361569405784
Mir24-1	0.311383542373967
Mir27b	0.234571190478084
Mir3060	0.0204754059932524
Mir3061	0.157540718551137
Mir3064	0.150623388649357
Mir3072	0.265398082414466
Mir3101	0.506470979272151
Mir331	0.138829761648414
Mir341	0.268609749229785
Mir374	0.243765988789242
Mir377	1.01893806306201
Mir3960	0.25702270323441
Mir409	0.573358474878343
Mir421	0.20998314888337
Mir425	0.473280345257141
Mir453	0.428322912073932
Mir496	0.780241227342502
Mir541	0.532815227556527
Mir568	0.28725132407094
Mir6390	0.0199981122789553
Mir6516	0.145027806863751
Mir677	0.103210389628489
Mir682	0.0058642537018665
Mir684-1	0.118962225724092
Mir6945	0.12030355336247
Mir6955	0.145427903668523
Mir6982	1.15123556051538
Mir703	0.112811943686838
Mir7220	0.439889285746714
Mir7669	0.599527241458047
Mir7673	0.117430320498809
Mir9-1	0.399530689041599
Mir9-2	0.0216813498893565
Mirg	0.237996978023286
Mirlet7b	0.422552840014342
Mirlet7c-2	0.504818539873312
Mirlet7d	0.0783416951227102
Mis12	0.225187931531456
Mis18a	0.246600366627568
Misp	1.77309283562558
Mitd1	0.132417413607818
Mitf	0.109210330485406
Mki67	0.0245769284699452
Mkks	0.419459278043426
Mkl1	0.10397627020683
Mkl2	0.129317717464295
Mkln1	0.0687796779642804
Mkln1os	0.375382088097463
Mknk1	0.180588991259017
Mknk2	0.237911039213798
Mkrn1	0.103851324652886
Mkrn2	0.119525021897066
Mkrn3	0.204814644275675
Mks1	0.417855084802853
Mkx	0.129464384732571
Mlc1	0.042086077178312
Mlec	0.537164921548764
Mlf1	0.38977747526477
Mlf2	0.0510614491554993
Mlh1	0.311779183658571
Mlh3	0.161578614085925
Mlip	0.303224346633757
Mllt1	0.288425461649314
Mllt10	0.0691321502788194
Mllt11	0.0817671237004971
Mllt3	0.0931201136676627
Mllt4	0.130430560190252
Mllt6	0.0518332115789235
Mlph	0.234115508973515
Mlst8	0.019267430164926
Mlx	0.156864169814027
Mlxip	0.162776105541504
Mlxipl	0.0416025458053899
Mlycd	0.180552810146266
Mmaa	0.124122529589543
Mmab	0.291439051871789
Mmachc	0.043780023260326
Mmadhc	0.0487105004777648
Mmd	0.103712817654151
Mmd2	0.123063745671145
Mme	0.0157731964243122
Mmel1	0.698479271527186
Mmgt1	0.168815022342882
Mmgt2	0.0929267310209827
Mmp11	0.577932192030461
Mmp14	0.212707698357162
Mmp15	0.0684667196555582
Mmp16	0.106218434642821
Mmp17	0.2520453639571
Mmp19	0.323134822894603
Mmp2	0.419526887662422
Mmp23	1.00742834668804
Mmp24	0.166696734719198
Mmp28	0.208078985795974
Mmp9	0.378298265666231
Mmrn2	0.0874775703124104
Mms19	0.261957046947212
Mms22l	0.326813301790163
Mn1	0.273255870460413
Mnat1	0.014808175896023
Mndal	0.211947961806284
Mns1	0.00994774043142921
Mnt	0.0297167837988201
Mob1a	0.117004318227007
Mob1b	0.063120001131689
Mob2	0.0589765732447782
Mob3a	0.0537744801473345
Mob3b	0.20603456436584
Mob3c	0.172833075596561
Mob4	0.161469636624305
Mobp	0.245541110506319
Mocos	0.116906732623199
Mocs1	0.204121026507473
Mocs2	0.061711587601275
Mocs3	0.0820957003546283
Mog	0.27644306922938
Mogs	0.0480269486078937
Mon1a	0.173045053415414
Mon1b	0.0296693879498662
Mon2	0.0822002005465103
Morc2a	0.0533727185348862
Morc2b	0.466709002211756
Morc3	0.113011345640212
Morc4	0.119796657673565
Morf4l1	0.231871599758383
Morf4l2	0.172666296463019
Morn1	0.578115632243699
Morn2	0.0236260525806387
Morn4	0.0845792359324511
Mospd1	0.000504429800295636
Mospd2	0.0746858797386194
Mospd3	0.179764059785835
Mov10	0.080945792973155
Moxd1	0.219125344252579
Mpc1	0.0113044368049171
Mpc2	0.0509067144793898
Mpdu1	0.151237223564873
Mpdz	0.337861639554811
Mpeg1	0.089420259269664
Mpg	0.359673177964805
Mphosph10	0.321608459328798
Mphosph6	0.0909232844308621
Mphosph8	0.176367606918104
Mphosph9	0.166605645145538
Mpi	0.0995761746046924
Mpl	0.157030414646593
Mplkip	0.219498688408802
Mpnd	0.119796378028964
Mpp1	0.147372606213703
Mpp2	0.18654915876385
Mpp3	0.0980169664682782
Mpp4	0.638622220778401
Mpp5	0.0227507514121266
Mpp6	0.167629305871181
Mpp7	0.0811385236782929
Mppe1	0.146222238860301
Mpped1	0.0578112619932813
Mpped2	0.152418197411173
Mprip	0.223098769268724
Mpst	0.209244498409756
Mpv17	0.0602632668827416
Mpv17l	0.228552195713651
Mpv17l2	0.187807162791098
Mpzl1	0.181311411815714
Mpzl2	0.0523794178812496
Mpzl3	0.479089888924025
Mr1	0.249778265753843
Mrap2	0.211065638098543
Mras	0.250202328121029
Mrc1	0.0100679333699545
Mrc2	0.3390801694481
Mre11a	0.074576483330087
Mreg	0.208857225068068
Mrfap1	0.0297644443717031
Mrgbp	0.0095233284235765
Mrgpre	0.424049102125042
Mrgprf	0.237675413404517
Mri1	0.462161552696543
Mrm1	0.112084602399851
Mro	0.105751928112827
Mroh1	0.0440292124474544
Mroh5	0.168579880940449
Mroh6	0.609614752395966
Mroh7	0.196024441886885
Mroh8	0.0561458807234775
Mrp63	0.0959015577856217
Mrpl1	0.0823085308136307
Mrpl10	0.15486095793548
Mrpl11	0.174314171169323
Mrpl12	0.127693123100038
Mrpl13	0.0578044058890548
Mrpl14	0.0427050892743304
Mrpl15	0.145741550690933
Mrpl16	0.18052596556076
Mrpl17	0.0285274418963803
Mrpl18	0.163729983201537
Mrpl19	0.204764832966373
Mrpl2	0.233822528900618
Mrpl20	0.0783596607467425
Mrpl21	0.205416170936067
Mrpl22	0.083661547731634
Mrpl23	0.131292096456913
Mrpl24	0.114039547337081
Mrpl27	0.0940747336162273
Mrpl28	0.0645725007235738
Mrpl3	0.0303420520863851
Mrpl30	0.0737107386271543
Mrpl32	0.144365343336994
Mrpl33	0.0667344127569529
Mrpl34	0.0913684857723656
Mrpl35	0.263129961795361
Mrpl36	0.0944601179482021
Mrpl37	0.0144566527407797
Mrpl38	0.0514479610248202
Mrpl39	0.0732166724265406
Mrpl4	0.156073908769471
Mrpl40	0.00805468124647035
Mrpl41	0.0599504101074917
Mrpl42	0.198934224697551
Mrpl43	0.0367963564858229
Mrpl44	0.0986629720212315
Mrpl45	0.00283960113063664
Mrpl46	0.12989486102916
Mrpl47	0.0821648287131422
Mrpl48	0.0741945240192816
Mrpl49	0.0443089962253609
Mrpl50	0.0687725866286115
Mrpl51	0.177388667783125
Mrpl52	0.0293304803798655
Mrpl53	0.0194098390866024
Mrpl54	0.131224177452624
Mrpl55	0.200554844854651
Mrpl9	0.0320608170681655
Mrps10	0.157413181643792
Mrps11	0.152519465986605
Mrps12	0.196752274588385
Mrps14	0.0684983510581114
Mrps15	0.100339478038289
Mrps16	0.00358781244497219
Mrps17	0.0360087927909145
Mrps18a	0.0360168936121585
Mrps18b	0.179792021080522
Mrps18c	0.0209970977088449
Mrps2	0.12743136701136
Mrps21	0.122271385440917
Mrps22	0.102743216274584
Mrps23	0.0286826879654845
Mrps24	0.0880179040242064
Mrps25	0.151133248069709
Mrps26	0.0553723680582747
Mrps27	0.0687101215499277
Mrps28	0.182398044949667
Mrps30	0.0274299198881511
Mrps31	0.062305528169988
Mrps33	0.0338257809195004
Mrps34	0.0880966493890476
Mrps35	0.183554274122847
Mrps36	0.0919047808865745
Mrps5	0.0309359374409732
Mrps6	0.257759925902484
Mrps7	0.107873258257333
Mrps9	0.107936472646851
Mrrf	0.134585722001588
Mrs2	0.0972805286723046
Mrto4	0.0426219992967405
Mrvi1	0.0158617038146138
Ms4a6b	0.244362960378807
Ms4a6c	0.330187405934592
Ms4a6d	0.251996682503679
Msantd1	0.603597669702779
Msantd2	0.134888185210849
Msantd3	0.230136548501677
Msantd4	0.182480550880912
Msc	0.120450134764918
Msh2	0.150451269065798
Msh3	0.196556319888335
Msh5	0.427986123817488
Msh6	0.085667845364747
Msi1	0.215628885091212
Msi2	0.0540651002029895
Msl1	0.329313093198731
Msl2	0.0714695550780977
Msl3	0.0120476080026206
Msl3l2	0.269628542766795
Msln	0.10029861063575
Mslnl	0.331360629563437
Msn	0.094910842914369
Msra	0.146986500823428
Msrb1	0.0809847328357147
Msrb2	0.0487473328056041
Msrb3	0.0500873403918209
Mss51	0.360610462966376
Mst1r	0.0429831184171086
Msto1	0.343099928280346
Msx1	0.256008187348034
Mt1	0.378751249741834
Mt2	0.677211581296065
Mt3	0.126917679024077
Mta1	0.0641192962319712
Mta2	0.0421945187477863
Mta3	0.0177951799780898
Mtag2	0.243712591980627
Mtap	0.0785228656003332
Mtbp	0.166827059576931
Mtch1	0.00698391886492011
Mtch2	0.119854651007007
Mtcp1	0.164284318835362
Mtdh	0.11655838260609
Mterf1a	0.0876147266734381
Mterf1b	0.322592822316787
Mterfd1	0.225878592895964
Mterfd2	0.149599968137139
Mterfd3	0.0588990455582179
Mtf1	0.282178394474145
Mtf2	0.031790474334997
Mtfmt	0.0361457711007493
Mtfp1	0.013995847746803
Mtfr1	0.0125144624476854
Mtfr1l	0.173561542859209
Mtfr2	0.535101041003089
Mtg1	0.163633643751255
Mtg2	0.141702327095755
Mthfd1	0.00725389339976257
Mthfd1l	0.490988869907955
Mthfd2	0.341294517171118
Mthfd2l	0.245846233014082
Mthfr	0.0260256804906076
Mthfs	0.125093923183734
Mthfsd	0.0205700054450411
Mtif2	0.0343779646233662
Mtif3	0.0648915912292476
Mtm1	0.151929470852352
Mtmr1	0.166425202507788
Mtmr10	0.104183845128409
Mtmr11	0.0997501314638236
Mtmr12	0.223369862813288
Mtmr14	0.0435234629813839
Mtmr2	0.0399555225968227
Mtmr3	0.0904948458766404
Mtmr4	0.128226544548114
Mtmr6	0.0706479476400981
Mtmr7	0.217757331470774
Mtmr9	0.0465612778529279
Mto1	0.00597767153632756
Mtor	0.0875467055281147
Mtpap	0.0901585399587201
Mtpn	0.0440466758270972
Mtr	0.2500504338775
Mtrf1	0.409007680390919
Mtrf1l	0.179336014108795
Mtrr	0.399071492630581
Mtss1	0.17603060463664
Mtss1l	0.142071105675514
Mttp	0.211652367052129
Mturn	0.0878500993059079
Mtus1	0.138670754943027
Mtus2	0.00670398770966329
Mtx1	0.144092468856006
Mtx2	0.0115374436652198
Mtx3	0.28390615215888
Muc1	0.125311265099073
Muc15	0.729093744176553
Muc2	0.0471346396499763
Mul1	0.186633383230925
Mum1	0.218483800345245
Mum1l1	0.522221642230957
Murc	0.154986624280448
Mus81	0.0487612644291868
Musk	0.387223641740357
Mustn1	0.194803361869162
Mut	0.0175705264346409
Mutyh	0.0438623258582447
Mvb12a	0.352910897669317
Mvb12b	0.089848655982304
Mvd	0.332077634422939
Mvk	0.324178710178532
Mvp	0.195108623962658
Mx1	0.636705217928032
Mx2	0.222148156140099
Mxd1	0.18352304993086
Mxd3	0.786762595536925
Mxd4	0.187997176459613
Mxi1	0.040732243856608
Mxra7	0.0884934659778138
Mxra8	0.27408135514612
Myadm	0.311110207625543
Myadml2	0.487000142069357
Mybbp1a	0.0185839882786709
Mybl1	0.306895092747749
Mybl2	0.510056550919023
Mybpc1	0.00919125977459823
Mybpc3	1.32716948443307
Myc	0.229772223770615
Mycbp	0.0660146326064623
Mycbp2	0.0320293646125318
Mycbpap	0.322800094987478
Mycl	0.612122776245823
Mycn	0.329926494373072
Myct1	0.831979049024774
Myd88	0.295365634644669
Myef2	0.0425758463667441
Myeov2	0.021219876144789
Myg1	0.103368273200291
Myh1	0.843959404658357
Myh10	0.110035819473206
Myh11	0.190580084982715
Myh13	0.376278064980109
Myh14	0.0526003015213066
Myh15	0.0159074991628627
Myh2	0.781113528425012
Myh3	1.10810974607497
Myh4	0.827935291251454
Myh6	0.142676562957742
Myh7	0.225689147297534
Myh7b	0.301559505708727
Myh8	0.179400317081567
Myh9	0.3417511489813
Myl1	0.229063165998628
Myl12a	0.254100006710919
Myl12b	0.00717871573264084
Myl4	0.159261590786042
Myl6	0.0379734194210206
Myl6b	0.0531588917345149
Myl9	0.181092867649547
Mylip	0.131288012230393
Mylk	0.0260056833445379
Mylk3	0.412689637402335
Mylpf	0.0421946330979346
Mynn	0.00473284362798143
Myo10	0.0819886440565263
Myo15	0.990240201283763
Myo16	0.589810106835046
Myo18a	0.0174392683245888
Myo18b	0.393398286090618
Myo19	0.57704586915226
Myo1a	0.672725840810233
Myo1b	0.472443159608441
Myo1c	0.0846723613453211
Myo1d	0.173551413728627
Myo1e	0.43659108170222
Myo1f	0.0572301393373478
Myo1g	0.111005704819168
Myo1h	0.243175166542581
Myo3b	0.249233228175885
Myo5a	0.0300960774771735
Myo5b	0.0482368614884461
Myo5c	0.528668623074687
Myo6	0.00564182052680273
Myo7a	0.15249367555083
Myo9a	0.0810735159081224
Myo9b	0.363375134549846
Myoc	0.221815346553246
Myof	0.139591685784737
Myom1	0.163004161292138
Myom3	0.558612297265226
Mypn	0.655731575475488
Mypop	0.0460237660728389
Myrf	0.179001326544237
Myrip	0.0660878041028186
Mysm1	0.0164215662648255
Myt1	0.383525188435507
Myt1l	0.164574633351476
Myzap	0.0426148771946461
Mzf1	0.29778558766046
Mzt1	0.0620220482563489
Mzt2	0.232914508154515
N28178	0.0925097811690652
N4bp1	0.200179343833105
N4bp2	0.174008050390096
N4bp2l1	0.0363670752435583
N4bp2l2	0.169221057098097
N4bp3	0.30052339035217
N6amt1	0.228800690794909
N6amt2	0.300755666688716
Naa10	0.025318633445222
Naa15	0.104987046574562
Naa16	0.26460193187626
Naa20	0.0709773771192932
Naa25	0.156616734243754
Naa30	0.0018902406958885
Naa35	0.0858993397793224
Naa38	0.0999548711660769
Naa40	0.0813226497518285
Naa50	0.243111047449129
Naa60	0.0142031421837387
Naaa	0.109339898246229
Naalad2	0.0718467075739337
Nab1	0.0622510819280002
Nab2	0.4743102772738
Nabp1	0.257500506582687
Nabp2	0.0235447383059304
Naca	0.185158454182048
Nacad	0.141433236871893
Nacc1	0.0702527944662057
Nacc2	0.0670972676492445
Nadk	0.233829183629673
Nadk2	0.0688573815102931
Nadsyn1	0.00747557681617872
Nae1	0.0151364246571459
Naf1	0.130270377637524
Naga	0.253574663477011
Nagk	0.293765051982388
Naglu	0.685418131906506
Nagpa	0.108011868429609
Naif1	0.208487325020334
Naip2	0.115805228879748
Naip5	0.0624506219464087
Nalcn	0.11953407749387
Nampt	0.153068275408526
Nanos1	0.0414735690635375
Nanos2	0.995242055661289
Nanos3	0.578706510587408
Nans	0.118367669779825
Nap1l1	0.126362862679392
Nap1l2	0.00956682194701308
Nap1l3	0.0628960175685389
Nap1l4	0.0229200198119939
Nap1l5	0.0410959073617061
Napa	0.111634746494858
Napb	0.155495573859227
Napepld	0.0757020088574807
Napg	0.0350621381000602
Naprt1	0.0669621477277151
Narf	0.0487412999604766
Narfl	0.00576480647650968
Narg2	0.0467708481122671
Nars	0.00697617869380363
Nars2	0.0584333262568597
Nasp	0.368239058160647
Nat1	0.083582360779048
Nat10	0.0623279564342916
Nat14	0.147654487420582
Nat2	0.0654159360066168
Nat6	0.0589065197293293
Nat8	0.494741861549038
Nat8l	0.142747518168509
Nat9	0.186209592505266
Nav1	0.0327304169524618
Nav2	0.0873086652466641
Nav3	0.354261149267659
Nbas	0.00813673720440988
Nbea	0.212485333588853
Nbeal1	0.311389147925445
Nbeal2	0.0976560618041145
Nbl1	0.0273687525784903
Nbn	0.0246164403607398
Nbr1	0.0250197555480129
Ncald	0.0489261447787896
Ncam1	0.0237801746535773
Ncam2	0.252703444783184
Ncan	0.0134451247949272
Ncapd2	0.257109568089521
Ncapd3	0.279377257754337
Ncapg2	0.0468850006099792
Ncaph	0.466741327739486
Ncaph2	0.0129437571799365
Ncbp1	0.178034749018155
Ncbp2	0.102606408023908
Ncdn	0.0749847773093677
Nceh1	0.106522491430551
Ncf1	0.194438610310689
Ncf2	0.146333926883287
Ncf4	0.146738840089043
Nck1	0.175090375904553
Nck2	0.00145835193614818
Nckap1	0.0148116271405669
Nckap1l	0.0620537605933063
Nckap5	0.288343103578043
Nckap5l	0.12319485088776
Nckipsd	0.174250632399582
Ncl	0.112176789943095
Ncln	0.00662818034637525
Ncmap	0.362391011628624
Ncoa1	0.0174453599444115
Ncoa2	0.0209416264677147
Ncoa3	0.154492858555217
Ncoa4	0.132479440641402
Ncoa5	0.399119262982079
Ncoa6	0.0380366873015383
Ncoa7	0.117344479590495
Ncor1	0.00824177416178529
Ncor2	0.432226494223815
Ncs1	0.128444585284255
Ncstn	0.109258725973864
Ndc1	0.122774893805934
Nde1	0.46182661056776
Ndel1	0.157693886590303
Ndfip1	0.0123627479179316
Ndfip2	0.152459759297949
Ndn	0.0798225737503175
Ndnf	0.361809039158719
Ndnl2	0.0451830236621169
Ndor1	0.138489965013652
Ndp	0.411478133389352
Ndrg1	0.175085847448038
Ndrg2	0.0945709686206193
Ndrg3	0.245310571247757
Ndrg4	0.0884152749247473
Ndst1	0.00353755489789354
Ndst2	0.132345044198684
Ndst3	0.187832447204634
Ndst4	0.348626076113483
Ndufa1	0.0405968571362205
Ndufa10	0.0432673233773277
Ndufa11	0.0145281906472183
Ndufa12	0.122734778591379
Ndufa13	0.0199927792267021
Ndufa2	0.00533036278445387
Ndufa3	0.000764916567260521
Ndufa4	0.0383162408067967
Ndufa4l2	0.317411684657948
Ndufa5	0.0673070680617345
Ndufa6	0.0445483349437836
Ndufa7	0.00462011673905405
Ndufa8	0.114704605099801
Ndufa9	0.0287069979509127
Ndufab1	0.132348012622344
Ndufaf1	0.232712137915033
Ndufaf2	0.145718181615279
Ndufaf3	0.203349454353186
Ndufaf4	0.320826664944373
Ndufaf5	0.148302350793755
Ndufaf6	0.0922301355316679
Ndufaf7	0.0226128442113733
Ndufb10	0.0816847621953878
Ndufb11	0.00121960682165767
Ndufb2	0.0474733797272693
Ndufb3	0.0228521410515139
Ndufb4	0.195635773299748
Ndufb5	0.0121060565865818
Ndufb6	0.00790607661044351
Ndufb7	0.0149086778027367
Ndufb8	0.00596783815033053
Ndufb9	0.0519561471433274
Ndufc1	0.0418418497883541
Ndufc2	0.0259455922636587
Ndufs1	0.106192450768849
Ndufs2	0.0811866137830846
Ndufs3	0.0889422829245747
Ndufs4	0.0713305620727311
Ndufs6	0.00150770093737584
Ndufs7	0.0244060680846188
Ndufs8	0.0468781999228298
Ndufv1	0.0570557397831619
Ndufv2	0.00861382224433083
Ndufv3	0.101632830742182
Neat1	0.0862780639845004
Neb	0.147350334074801
Nebl	0.280083219160136
Necab1	0.0970138905722076
Necab2	0.0975558074655574
Necab3	0.186038845113115
